varName,varType,n,beta,lower,upper,pvalue
41251#1000,CAT-MUL,43361/68237(111598),-0.0039810036680001,-0.0162132663683227,0.00826019327712095,0.523704046553876
41251#2000,CAT-MUL,110941/377(111318),-0.0108730704416947,-0.114068230513843,0.0893708771049274,0.833988553073029
41251#1002,CAT-MUL,110746/571(111317),-0.048242015586146,-0.134334939534342,0.0358511722504728,0.266370610119773
41251#1001,CAT-MUL,108699/2623(111322),0.01369521068614,-0.0269984596839026,0.054016955166074,0.507529406725027
41251#10000,CAT-MUL,110659/656(111315),0.0534963989300119,-0.0232739127800385,0.128751860576539,0.167678582799589
41251#5001,CAT-MUL,109332/2011(111343),0.0141605353808126,-0.029967356170966,0.0577638418133402,0.5268941074725
41251#6001,CAT-MUL,111207/107(111314),-0.0361578263912953,-0.234771471509618,0.151745464687237,0.713500495145598
41251#7002,CAT-MUL,111229/84(111313),-0.0525116537763735,-0.279558503338874,0.160558177232882,0.63948411335332
41251#6005,CAT-MUL,110976/339(111315),0.0109995950534293,-0.0978164576638337,0.116691611858877,0.840626672078898
41251#6000,CAT-MUL,110739/577(111316),0.0185733292919715,-0.0644004918889873,0.0997399814019686,0.657278938388917
41251#4000,CAT-MUL,111244/71(111315),0.0736958928533525,-0.159093249621565,0.292541051387366,0.52161157901783
41251#8002,CAT-MUL,111221/93(111314),-0.218536706741786,-0.44974699572966,-0.00218208067197808,0.055333666170576
41251#5003,CAT-MUL,111230/88(111318),0.181612236234791,-0.0178473427536499,0.371351083955007,0.066949903388716
41251#5002,CAT-MUL,111154/159(111313),-0.174477581497627,-0.347362737468427,-0.00998588376505545,0.0424924565419337
41251#6004,CAT-MUL,111119/196(111315),0.0241085533890777,-0.118224039686172,0.161087416614734,0.734918428419613
41251#7001,CAT-MUL,111299/14(111313),0.00683386695491695,-0.560217458271367,0.496706027749699,0.979596966325789
41251#5000,CAT-MUL,111041/278(111319),-0.079152971749997,-0.203659768674643,0.0410891173532819,0.204683075366494
41251#10003,CAT-MUL,111299/14(111313),0.226719237814454,-0.286862024180233,0.683052471664809,0.355004369306162
41251#2001,CAT-MUL,111272/41(111313),-0.0101382346038688,-0.330671175606944,0.283667773111931,0.948256637517672
41251#6008,CAT-MUL,111297/17(111314),0.217394794738842,-0.245869196806478,0.633647137191558,0.328880241972146
41251#7003,CAT-MUL,111283/30(111313),0.0695505575580072,-0.296332230108991,0.401933383613197,0.694934379772537
41251#7000,CAT-MUL,111290/23(111313),-0.197072394433473,-0.675486398620043,0.223035011241073,0.387703103224716
41251#3001,CAT-MUL,111302/12(111314),-0.186958749629416,-0.859100419509128,0.374322937523996,0.54899376745028
41253#6,CAT-MUL,49728/61928(111656),-0.00720117849194953,-0.0192047571445501,0.00480623457539177,0.239737129421256
41253#18,CAT-MUL,76666/34990(111656),0.0013058345537268,-0.0114098576703642,0.0140048079881189,0.840375979826366
41253#9,CAT-MUL,105911/5745(111656),-0.000295519103947546,-0.02953143436387,0.0287797366018615,0.984149587804292
41253#21,CAT-MUL,107235/4421(111656),0.00301589414583573,-0.0301050467704878,0.0358973894947416,0.857833953781885
41253#15,CAT-MUL,105620/6036(111656),-0.0059769923135287,-0.0348322528463911,0.0227251330532296,0.683951578063437
41253#10,CAT-MUL,106535/5121(111656),0.0281663261694978,-0.00243960289773822,0.058601395889871,0.0704714365377486
41253#28,CAT-MUL,105398/6258(111656),-0.0059575781823129,-0.0344222376828577,0.0223601574384465,0.680858443463506
42005,CAT-SIN,505/38(543),-0.281631948982212,-0.663151005295141,0.0634081536036244,0.126758820186115
90015,CAT-SIN,1959/23252(25211),0.00215096296534486,-0.0440401081370056,0.048854889843838,0.927672316427366
90017,CAT-SIN,858/24353(25211),0.00708519342262146,-0.0610291913829625,0.0764421680380881,0.839863992168294
90018,CAT-SIN,24104/1107(25211),-0.0408375078150976,-0.102791641993285,0.020112851445692,0.19269017056578
