varName,varType,n,beta,lower,upper,pvalue
20102#1,CAT-MUL,16092/195(16287),0.0688873416334862,-0.0704696511197128,0.203234506082341,0.323473039816204
20102#2,CAT-MUL,16117/170(16287),0.0447596400694208,-0.106605188549825,0.190129578215717,0.553998953976117
20102#3,CAT-MUL,16266/21(16287),-0.701095286055918,-1.31385496847783,-0.166208318457766,0.0169420995473725
20103#2,CAT-MUL,16251/36(16287),0.141284456166139,-0.181099320927824,0.438999520134769,0.369930610347354
20103#1,CAT-MUL,16267/20(16287),0.263613800238219,-0.155391943684265,0.647074294645979,0.194637491722395
20104#2,CAT-MUL,16131/156(16287),-0.0646308092845705,-0.230416280117232,0.0936027212112636,0.433851254124136
20104#1,CAT-MUL,16171/116(16287),0.00891131017281624,-0.17757964536819,0.186173416560936,0.92340707371305
20104#3,CAT-MUL,16268/19(16287),-0.0258022429879289,-0.513129719426941,0.402034434968145,0.911381045121676
20105#78,CAT-MUL,15707/580(16287),-0.0136309291553063,-0.0979464908528518,0.0688417025632189,0.748627728153983
20105#79,CAT-MUL,14801/1486(16287),0.0734942352336814,0.0211279813725494,0.125287536895808,0.00567031652243623
20106#210,CAT-MUL,13008/3279(16287),0.0189453477926331,-0.0194538336605941,0.0571113632009046,0.332029265558372
20106#211,CAT-MUL,15414/873(16287),-0.0397569733523734,-0.109799359792138,0.0290239399525153,0.261486098175625
