varName,varType,n,beta,lower,upper,pvalue
25004,CONTINUOUS,3987,0.00353452688434149,-0.0255892267327373,0.0326582805014203,0.811941217370214
25005,CONTINUOUS,3987,0.0104867231147727,-0.0172285175848672,0.0382019638144126,0.458237118576077
25006,CONTINUOUS,3987,0.0131376999981359,-0.0139537197746713,0.0402291197709431,0.341787288794991
25007,CONTINUOUS,3987,0.0134909248491102,-0.0176768972866627,0.0446587469848831,0.396141267609383
25008,CONTINUOUS,3987,0.0122126287606283,-0.0134393765463466,0.0378646340676032,0.350669696696979
25009,CONTINUOUS,3987,0.0150184945548567,-0.014793648137661,0.0448306372473744,0.323372469945559
25010,CONTINUOUS,3987,0.0129256865552337,-0.0130301478616651,0.0388815209721326,0.328957718205795
25011,CONTINUOUS,3985,0.0131713412398929,-0.0141656732946159,0.0405083557744016,0.344907866558691
25012,CONTINUOUS,3985,0.013521924121701,-0.0137498373457156,0.0407936855891176,0.331065748394326
25013,CONTINUOUS,3985,0.00148370259024304,-0.0279584118607887,0.0309258170412748,0.921301802871011
25014,CONTINUOUS,3985,0.0102630177987486,-0.0192879702793897,0.039814005876887,0.495974245482805
25015,CONTINUOUS,3985,-0.0110500074162043,-0.0385430774574941,0.0164430626250854,0.430750534623095
25016,CONTINUOUS,3985,-0.0149545103169291,-0.0420310310303486,0.0121220103964905,0.278950137575563
25017,CONTINUOUS,3985,0.0259781382001836,-0.00249905239540313,0.0544553287957703,0.073769976563851
25018,CONTINUOUS,3985,0.0191445836010154,-0.00941982888239954,0.0477089960844304,0.188916252789591
25019,CONTINUOUS,3985,0.000675124802815486,-0.0293148884118877,0.0306651380175187,0.964798627556588
25020,CONTINUOUS,3985,0.0110066625263464,-0.0187747452172776,0.0407880702699703,0.468747742843923
25021,CONTINUOUS,3985,0.00149917802260947,-0.0286956389704843,0.0316939950157033,0.922459533434638
25022,CONTINUOUS,3985,0.00193954091228341,-0.0284572688164644,0.0323363506410313,0.900452057834858
25023,CONTINUOUS,3985,0.00354108274409815,-0.0266959582230695,0.0337781237112658,0.818412218875205
25024,CONTINUOUS,3985,0.00402848069428469,-0.0265306904263442,0.0345876518149136,0.796071344413097
