varName,varType,n,beta,lower,upper,pvalue
20246-0,CAT-SIN,73102/84268,-999,-999,-999,0.0941953076832413
20246-0#1,CAT-SIN,73102#3330,0.0190939332280618,-0.0158323801062555,0.0540202465623791,0.283946257046516
20246-0#3,CAT-SIN,73102#5636,0.0316206670560165,0.00412095403942511,0.0591203800726078,0.0242167291415654
20246-0#2,CAT-SIN,73102#2200,-0.0112529370430418,-0.0538215131188901,0.0313156390328065,0.604379124576398
20405-0,CAT-SIN,100317/109751,-999,-999,-999,0.740892497660135
20405-0#1,CAT-SIN,100317#4929,0.00474798026240261,-0.02406039434136,0.0335563548661653,0.746675123090291
20405-0#2,CAT-SIN,100317#4505,-0.0105192704657985,-0.0405363004033645,0.0194977594717675,0.492173179552292
20411-0,CAT-SIN,105264/109872,-999,-999,-999,0.551010199740598
20411-0#1,CAT-SIN,105264#4115,0.00307828930791338,-0.0284449107024737,0.0346014893183005,0.848217297366661
20411-0#2,CAT-SIN,105264#493,0.0477989298514149,-0.0415569661552885,0.137154825858118,0.294436523097876
