varName,varType,n,beta,lower,upper,pvalue
25623,CONTINUOUS,9105,-0.00104970044955474,-0.0216751245820471,0.0195757236829376,0.920534881530209
25624,CONTINUOUS,9105,-0.0061132321453866,-0.0264929999304325,0.0142665356396593,0.556546674051911
25625,CONTINUOUS,9105,-0.0035133903687135,-0.0227908896803244,0.0157641089428974,0.720907168939985
25626,CONTINUOUS,9105,-0.0219421229646915,-0.0413441358378099,-0.002540110091573,0.0266574824148639
25634,CONTINUOUS,9105,-0.0249021632791076,-0.0451617965837969,-0.00464252997441832,0.0159979133635724
25638,CONTINUOUS,9105,-0.00347613758167748,-0.0233103036576449,0.01635802849429,0.731193286976188
25642,CONTINUOUS,9105,-0.00917640776797904,-0.0288944946706761,0.010541679134718,0.361661349741797
25643,CONTINUOUS,9105,-0.0121026859592783,-0.0319631843061937,0.00775781238763702,0.23230136370658
25650,CONTINUOUS,9104,0.0249863162970122,0.00462309434556864,0.0453495382484558,0.016180908988618
25651,CONTINUOUS,9104,0.020288874780946,-3.71191840635617e-05,0.0406148687459556,0.0504197629101476
25652,CONTINUOUS,9104,0.0181279880643153,-0.00101566802971659,0.0372716441583471,0.0634538132258919
25653,CONTINUOUS,9104,0.021609184095662,0.00252620101885322,0.0406921671724708,0.0264624196307048
25654,CONTINUOUS,9104,0.0215505851920667,0.00167375480919023,0.0414274155749432,0.0335894542633639
25655,CONTINUOUS,9104,0.0147268850081871,-0.00523221718714418,0.0346859872035183,0.148111281049665
25656,CONTINUOUS,9104,-0.0038788568127399,-0.024160137185771,0.0164024235602912,0.707744316348211
25657,CONTINUOUS,9104,-0.0051580858392323,-0.0254738238026258,0.0151576521241612,0.618712196796726
25658,CONTINUOUS,9104,0.0155907979194026,-0.00491891072371382,0.0361005065625191,0.136233217954381
25659,CONTINUOUS,9104,0.0123894976735884,-0.00802099099503326,0.0327999863422101,0.234121348213429
25660,CONTINUOUS,9104,0.0195651444014387,-0.000874902953577339,0.0400051917564547,0.0606432630550588
25661,CONTINUOUS,9104,0.0233174185003519,0.00352514936257644,0.0431096876381273,0.0209461656057659
25662,CONTINUOUS,9104,0.0163079225201906,-0.0035566318252248,0.0361724768656059,0.10759461637612
25663,CONTINUOUS,9104,0.0192567392019686,-0.000621383661594754,0.0391348620655319,0.0576028144663913
25664,CONTINUOUS,9104,0.0109768763980188,-0.00909696331712499,0.0310507161131626,0.283793436820319
25665,CONTINUOUS,9104,0.012062919603663,-0.00807100379940874,0.0321968430067348,0.240250561475226
25666,CONTINUOUS,9104,-0.000777506886512725,-0.021066381620977,0.0195113678479515,0.940121352331649
25667,CONTINUOUS,9104,-0.00494484473405817,-0.0250521340078849,0.0151624445397686,0.62977180828543
25668,CONTINUOUS,9104,0.00161726441004055,-0.0183390344415665,0.0215735632616476,0.873784896655959
25669,CONTINUOUS,9104,0.017289894527283,-0.0025370911700512,0.0371168802246172,0.0874125619156278
25670,CONTINUOUS,9104,0.0152911512134812,-0.00467425171086263,0.035256554137825,0.133312234401472
25671,CONTINUOUS,9104,0.0226911716642977,0.002709899183385,0.0426724441452104,0.0260336106360182
25672,CONTINUOUS,9104,0.020152166502007,3.590551936292e-05,0.0402684274846511,0.0495925641010663
25673,CONTINUOUS,9104,0.0185346254243204,-0.00130980394652053,0.0383790547951614,0.0671566874441083
25674,CONTINUOUS,9104,0.0200358111105865,0.000193064261225177,0.0398785579599479,0.0478126527436938
25675,CONTINUOUS,9104,0.00731026193088348,-0.0125943976242843,0.0272149214860512,0.471592897559892
25676,CONTINUOUS,9104,0.0117164850656948,-0.00812488638927179,0.0315578565206615,0.24708704131611
25677,CONTINUOUS,9104,-0.00707864163817281,-0.0276128084021358,0.0134555251257902,0.499223778036932
25678,CONTINUOUS,9104,0.00312656262343559,-0.0171222359431709,0.0233753611900421,0.76214594171334
25679,CONTINUOUS,9104,-0.00967742762394757,-0.029872135886784,0.0105172806388889,0.34757511188737
25680,CONTINUOUS,9104,-0.00166247101797584,-0.021340693894886,0.0180157518589343,0.868471289326213
25681,CONTINUOUS,9104,0.0043934140336529,-0.016071450164782,0.0248582782320878,0.673894481850021
