varName,varType,n,beta,lower,upper,pvalue
42001-1,CAT-SIN,8135/11872,-999,-999,-999,0.422746450500558
42001-1#0,CAT-SIN,8135#3439,-0.0148976589303518,-0.054989228321524,0.0251939104608203,0.466427138713718
42001-1#2,CAT-SIN,8135#298,0.0600675660991144,-0.0567195966941564,0.176854728892385,0.31341826490929
42007-1,CAT-SIN,4168/7658,-999,-999,-999,0.855730578163716
42007-1#0,CAT-SIN,4168#3352,0.00863776285574915,-0.036991916012715,0.0542674417242133,0.710619686589764
42007-1#2,CAT-SIN,4168#138,0.0400347432250106,-0.131084645562919,0.21115413201294,0.646557940478371
42011-1,CAT-SIN,552/693,-999,-999,-999,0.560865259423701
42011-1#0,CAT-SIN,552#88,0.108842623497933,-0.126745076107519,0.344430323103385,0.36519390656785
42011-1#2,CAT-SIN,552#53,0.0998685806866447,-0.193271928497164,0.393009089870453,0.504305718843964
42013-1,CAT-SIN,656/857,-999,-999,-999,0.22410281933065
42013-1#0,CAT-SIN,656#170,0.0744939102471224,-0.0951025951562666,0.244090415650511,0.38929393475012
42013-1#2,CAT-SIN,656#31,-0.249422269064917,-0.592622867923755,0.0937783297939196,0.154327568841335
90002-1,CAT-SIN,3059/3386,-999,-999,-999,0.629181605600584
90002-1#2,CAT-SIN,3059#197,0.041546496346263,-0.106820430608758,0.189913423301284,0.583115570022243
90002-1#3,CAT-SIN,3059#130,-0.0682628921374611,-0.243348781492568,0.106822997217645,0.444774701637518
