varName,varType,n,beta,lower,upper,pvalue
90137,CONTINUOUS,72236,-0.00242616561413856,-0.0164142531657991,0.011561921937522,0.733893327164168
90138,CONTINUOUS,72236,0.00059265927378842,-0.0130855302203094,0.0142708487678862,0.932321720680769
90139,CONTINUOUS,72236,0.00109908800540375,-0.0127529779180692,0.0149511539288767,0.876415282782771
90140,CONTINUOUS,72236,-0.00241550931066224,-0.016710308724381,0.0118792901030565,0.740496458545545
90141,CONTINUOUS,72236,-0.00494188248405274,-0.0196492790935688,0.00976551412546332,0.510163572993578
90142,CONTINUOUS,72236,-0.00116848503164864,-0.0164210983434683,0.014084128280171,0.880644065860002
90143,CONTINUOUS,72236,0.0031181250837031,-0.0107452278149597,0.0169814779823659,0.659329908750259
90144,CONTINUOUS,72236,-0.00112746143267112,-0.0156974453240141,0.0134425224586718,0.879447916876576
90145,CONTINUOUS,72236,-0.00288477246179095,-0.0193121893647682,0.0135426444411863,0.730704340203139
90146,CONTINUOUS,72236,-0.00188796664190659,-0.0208343574376521,0.0170584241538389,0.845151023659929
90147,CONTINUOUS,72236,-0.000429355158209959,-0.0224032030346379,0.021544492718218,0.969450855813073
90148,CONTINUOUS,72236,-0.00561711693909624,-0.0310434336745252,0.0198091997963327,0.665017375658814
90149,CONTINUOUS,72236,-0.0081014171087754,-0.0375796990792972,0.0213768648617464,0.590122994665908
90150,CONTINUOUS,72236,-0.0040223816402176,-0.0380442598758608,0.0299994965954256,0.816748883790429
90151,CONTINUOUS,72236,-0.00410697363613192,-0.0438425891566996,0.0356286418844357,0.839463356478025
90152,CONTINUOUS,72236,-0.0164658667715227,-0.063251455208401,0.0303197216653556,0.490316808270153
90153,CONTINUOUS,72236,-0.0410803392020637,-0.0961745259648751,0.0140138475607477,0.143896011850868
90154,CONTINUOUS,72236,-0.049769145346833,-0.114649233163054,0.0151109424693879,0.132713287048643
90155,CONTINUOUS,72236,-0.0685850135601443,-0.145589096920602,0.00841906980031333,0.0808659966539336
90156,CONTINUOUS,72236,-0.0695943938664863,-0.158902934003512,0.0197141462705389,0.126679458178639
90157,CONTINUOUS,72236,-0.0519259788839793,-0.154967820985048,0.0511158632170893,0.323300568307977
90158,CONTINUOUS,72236,-0.112064456835227,-0.235325788805531,0.0111968751350763,0.0747605211829789
90167,CONTINUOUS,72236,-0.0035941521437181,-0.0188318497486146,0.0116435454611784,0.643860505826088
90168,CONTINUOUS,72236,-2.20214400703645e-05,-0.0134547150098001,0.0134106721296594,0.997436245177148
90172,CONTINUOUS,72236,-0.00124397026595084,-0.0149628058884999,0.0124748653565982,0.858939354034062
90173,CONTINUOUS,72236,0.00212734306251623,-0.0119519414047191,0.0162066275297515,0.767115715095671
90180,INTEGER,72236,-0.00161662948981868,-0.0516815436896296,0.0484482847099922,0.949535986323431
90181,CONTINUOUS,72236,-0.00146812029928001,-0.0515208626827633,0.0485846220842033,0.954155291393944
