varName,varType,n,beta,lower,upper,pvalue
41200#X998,CAT-MUL,227299/107669(334968),-0.00640361614111349,-0.0137003055001628,0.000894312333065381,0.085444157656547
41200#W411,CAT-MUL,334369/599(334968),0.0542253254500303,-0.0261498355952801,0.135054666061439,0.187340989073548
41200#S069,CAT-MUL,321048/13920(334968),0.0212665535114889,0.00424771948790095,0.0383052127657366,0.0143760870867466
41200#G451,CAT-MUL,295314/39654(334968),0.000459505283934791,-0.0100896007325736,0.0110148224687198,0.931984269648935
41200#U212,CAT-MUL,326975/7993(334968),0.00169000428492948,-0.020509532798362,0.0239246772668054,0.88148281671343
41200#W903,CAT-MUL,328966/6002(334968),-0.00843033575698967,-0.0339730516047868,0.0171590452499485,0.518090690078816
41200#D151,CAT-MUL,333796/1172(334968),0.00353902715234887,-0.0537460384270758,0.0610672851479527,0.903827070871682
41200#A651,CAT-MUL,327558/7410(334968),0.0177256495364005,-0.00537906341682199,0.0408677069752535,0.132982614009849
41200#R249,CAT-MUL,329365/5603(334968),-0.0274581127409589,-0.0565151425342684,0.00163315895354602,0.0641566716603433
41200#H251,CAT-MUL,327399/7569(334968),0.011876250451306,-0.0109417055674838,0.0347312246408836,0.308041409663687
41200#W301,CAT-MUL,334838/130(334968),-0.0327993570834945,-0.202882705967933,0.139628435259885,0.707477948267647
41200#P091,CAT-MUL,334174/794(334968),-0.0295356039612529,-0.0990575562972517,0.0403442709404331,0.406257903212913
41200#H221,CAT-MUL,316098/18870(334968),-0.00219432174135954,-0.0169074934371889,0.0125330721870673,0.770143289100218
41200#W834,CAT-MUL,334872/96(334968),0.168828125167865,-0.0334285414584502,0.373583766320604,0.104075680023716
41200#X292,CAT-MUL,331269/3699(334968),-0.0116159722484926,-0.0439975823561046,0.020842567440037,0.482518644789387
41200#H259,CAT-MUL,317790/17178(334968),0.00730671119447122,-0.00808219241309491,0.022711491006202,0.352309027097648
41200#X724,CAT-MUL,332718/2250(334968),-0.0121920849037963,-0.0535867847424298,0.0293301242398696,0.564360112055776
41200#T202,CAT-MUL,324199/10769(334968),-0.00823396287339813,-0.0277836017660775,0.0113406585332701,0.409383421446127
41200#E253,CAT-MUL,334411/557(334968),0.0300207657227152,-0.0531033896624868,0.113648033981324,0.480393941086119
41200#V294,CAT-MUL,334451/517(334968),-0.00685323830547313,-0.0927563489532283,0.0796175466603185,0.87616153967604
41200#Q013,CAT-MUL,332935/2033(334968),-0.0159305205251757,-0.0596103887206699,0.0278869030034756,0.475418201635639
41200#W848,CAT-MUL,333509/1459(334968),0.0102228660120851,-0.0411604601596348,0.0618026790039467,0.697137486568024
41200#W201,CAT-MUL,332058/2910(334968),-0.0187033010697215,-0.0551144662138237,0.0178070242762888,0.314671911161492
41200#W822,CAT-MUL,325063/9905(334968),0.000340882597160649,-0.0196488807942734,0.0203590615396544,0.973355983006789
41200#T223,CAT-MUL,334799/169(334968),-0.100437144381249,-0.248872376759476,0.0498497375730845,0.187634265035107
41200#W283,CAT-MUL,331647/3321(334968),-0.0267285090297864,-0.0607953233917762,0.00742586238821493,0.124586706192203
41200#Q189,CAT-MUL,330040/4928(334968),0.0120705917653956,-0.0163085619551822,0.0405051498949839,0.40493632541523
41200#H201,CAT-MUL,327983/6985(334968),0.0067212158263376,-0.0170847791277878,0.0305669600855078,0.580331089530124
41200#Q352,CAT-MUL,333225/1743(334968),0.00436007000428133,-0.0433929284979007,0.0522710259526522,0.858205598969201
41200#M612,CAT-MUL,334765/203(334968),-0.01984982331221,-0.156378103633019,0.118115768360847,0.776864836452151
41200#G459,CAT-MUL,311526/23442(334968),-0.00380811816725816,-0.0171293084968868,0.0095242495265938,0.575429462559021
41200#K636,CAT-MUL,330064/4904(334968),-0.0263965091948505,-0.054590827011352,0.00185583904426029,0.0667731132995399
41200#W202,CAT-MUL,334727/241(334968),0.0630297132481171,-0.0637628633672881,0.190914461955153,0.332051594084186
41200#L851,CAT-MUL,331126/3842(334968),0.0182917821736736,-0.0136296140328966,0.0502853184874793,0.261920847471007
41200#S068,CAT-MUL,332229/2739(334968),-0.00948675031048607,-0.0469999748882512,0.0281323677779628,0.620610629782691
41200#C751,CAT-MUL,319678/15290(334968),-0.00552823770270314,-0.0220189956884935,0.0109794782497422,0.511368705391312
41200#L352,CAT-MUL,334280/688(334968),0.0313979950468677,-0.0435579757211115,0.106759194880176,0.412933388499485
41200#E081,CAT-MUL,333220/1748(334968),0.022926054013689,-0.0241726838470168,0.0701861867006065,0.340888724787487
41200#M792,CAT-MUL,334369/599(334968),-0.025456953347483,-0.105319395567053,0.0548924147268788,0.533397590400774
41200#W381,CAT-MUL,331620/3348(334968),0.00200225485612149,-0.0320408137773347,0.0361300742364249,0.908340712029363
41200#X352,CAT-MUL,332042/2926(334968),-0.0204280839107825,-0.0567752103398804,0.0160174345921801,0.271309080685083
41200#K607,CAT-MUL,334846/122(334968),0.113282808382335,-0.0649271982968332,0.293574114964489,0.215593110786353
41200#H628,CAT-MUL,334935/33(334968),0.0378282978769978,-0.301219752382103,0.385136130259907,0.829143532679985
41200#Q412,CAT-MUL,334856/112(334968),-0.184664209959388,-0.365440051637309,-0.000792749609885124,0.0472263602600887
41200#T439,CAT-MUL,332530/2438(334968),0.0459746029766313,0.00561922431367443,0.0864414568720536,0.0257609791392474
41200#M536,CAT-MUL,334485/483(334968),-0.0494075027500191,-0.138116983039838,0.0399108984089809,0.276684531884761
41200#X654,CAT-MUL,334115/853(334968),-0.0186434504496471,-0.0854760546009141,0.0485338470866908,0.585536719171833
41200#W581,CAT-MUL,333437/1531(334968),-0.0112431873327617,-0.0612477401435022,0.03895253828557,0.66004988181061
41200#P233,CAT-MUL,333274/1694(334968),0.00456336147886571,-0.0433468005632734,0.0526367424117686,0.852159535898461
41200#C792,CAT-MUL,332698/2270(334968),-0.032994158416708,-0.0740663911789619,0.00820758776928711,0.115954853446122
41200#F094,CAT-MUL,334103/865(334968),-0.0236656606926834,-0.0900255292629001,0.0430360489403005,0.485712282910423
41200#S662,CAT-MUL,334620/348(334968),-0.103305842552136,-0.206455298180767,0.00079626912281579,0.0507440382722457
41200#W572,CAT-MUL,334217/751(334968),0.0537799066938957,-0.0180940978520799,0.126009362873217,0.143502928571861
41200#S065,CAT-MUL,325090/9878(334968),-0.00424821458340881,-0.0242878173809897,0.0158194937977104,0.677986713840457
41200#X715,CAT-MUL,333672/1296(334968),0.0182692782745761,-0.0362979736534257,0.0730528678925647,0.512513891398056
41200#X558,CAT-MUL,333695/1273(334968),0.0223436966758276,-0.0338128945752172,0.0787203857640348,0.43638829834593
41200#W868,CAT-MUL,334740/228(334968),0.0913055050377775,-0.0391933649122645,0.222949193293605,0.172217196900522
41200#K634,CAT-MUL,329198/5770(334968),-0.0220959705668402,-0.0481741358550342,0.00403095305602805,0.0970869039468263
41200#M611,CAT-MUL,333646/1322(334968),0.0278208508735626,-0.0263564281523594,0.0822127979216169,0.315153995017403
41200#H229,CAT-MUL,310114/24854(334968),9.96753852639028e-05,-0.0128914838862154,0.0131013264710758,0.988006456295486
41200#N303,CAT-MUL,333125/1843(334968),0.059429307733203,0.0133269106255756,0.105685458208833,0.0116587218165154
