25414_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25415_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25416_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25417_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25418_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25419_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25420_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25421_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25422_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25423_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25424_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25425_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25426_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25427_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25428_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25429_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25430_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25431_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25432_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25433_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25434_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25435_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25436_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25437_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25438_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25439_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25440_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25441_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25442_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25443_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25444_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25445_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25446_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25447_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25448_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25449_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25450_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25451_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25452_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25453_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25454_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25455_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25456_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25457_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25458_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25459_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25460_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25461_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25462_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25463_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25464_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25465_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25466_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25467_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25468_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25469_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25470_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25471_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25472_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25473_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25474_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25475_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25476_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25477_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25478_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25479_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25480_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
