varName,varType,n,beta,lower,upper,pvalue
5187-1,CAT-SIN,23331/23416,-999,-999,-999,0.397629961718082
5187-1#7,CAT-SIN,23331#74,0.00436300373581728,-0.224219100812849,0.232945108284483,0.970157842485728
5187-1#6,CAT-SIN,23331#11,0.374616263808494,-0.143988433767929,0.893220961384917,0.156837540261135
5189-1,CAT-SIN,22828/23201,-999,-999,-999,0.262229131780275
5189-1#7,CAT-SIN,22828#264,-0.104355339027734,-0.231591927099954,0.0228812490444858,0.107944917582629
5189-1#6,CAT-SIN,22828#109,0.0103210122467818,-0.177994006719022,0.198636031212586,0.914455734047717
5191-1,CAT-SIN,22760/23202,-999,-999,-999,0.178771656361694
5191-1#7,CAT-SIN,22760#287,-0.0994684780142466,-0.221500853669675,0.0225638976411815,0.110139853294533
5191-1#6,CAT-SIN,22760#155,0.0697300625688908,-0.0845506559058582,0.22401078104364,0.375702425677661
5194-1,CAT-SIN,22444/23201,-999,-999,-999,0.18605101464669
5194-1#6,CAT-SIN,22444#294,-0.107948219480401,-0.229120288793026,0.0132238498322234,0.0807992086823137
5194-1#7,CAT-SIN,22444#463,0.0209352413619759,-0.0707334885172422,0.112603971241194,0.654430913892382
5196-1,CAT-SIN,22389/23202,-999,-999,-999,0.161217826616455
5196-1#6,CAT-SIN,22389#340,-0.0997590214589,-0.212132900055793,0.0126148571379929,0.0818691119919062
5196-1#7,CAT-SIN,22389#473,0.0313414770041912,-0.0590478134187229,0.121730767427105,0.496760541795931
