varName,varType,n,beta,lower,upper,pvalue
4803-0,CAT-SIN,24809/34835,-999,-999,-999,0.156133731229583
4803-0#11,CAT-SIN,24809#2341,-0.00243550562130083,-0.0454281749644981,0.0405571637218964,0.911592055094886
4803-0#13,CAT-SIN,24809#3179,0.0281782204567917,-0.00870098018033089,0.0650574210939143,0.134251260831524
4803-0#14,CAT-SIN,24809#3586,0.0313626180469765,-0.00356900517668954,0.0662942412706426,0.0784566245590959
4803-0#12,CAT-SIN,24809#920,0.0495173331973255,-0.0156075599944656,0.114642226389117,0.136159250121631
4849-1,CAT-SIN,34686/35366,-999,-999,-999,0.80637523024515
4849-1#0,CAT-SIN,34686#305,-0.0281151519425649,-0.143138684211122,0.086908380325992,0.6318865945435
4849-1#11,CAT-SIN,34686#199,0.0562059724901323,-0.0807669358153943,0.193178880795659,0.421247463524386
4849-1#12,CAT-SIN,34686#176,-0.0245475051127842,-0.17526649554797,0.126171485322402,0.749561151853195
4946-987,CAT-SIN,34421/34657,-999,-999,-999,0.132606904534991
4946-987#714,CAT-SIN,34421#190,-0.10027425204608,-0.250304283623469,0.0497557795313081,0.190208054352981
4946-987#642,CAT-SIN,34421#36,0.192943817656809,-0.110570844415578,0.496458479729196,0.212784154747805
4946-987#253,CAT-SIN,34421#10,-0.581339253479677,-1.39042944691726,0.227750939957906,0.15905605495993
4957-4,CAT-SIN,29933/34567,-999,-999,-999,0.312591772851702
4957-4#1,CAT-SIN,29933#3224,0.00226454165234561,-0.0342697295379848,0.038798812842676,0.903305721182168
4957-4#2,CAT-SIN,29933#1353,-0.0568340813908581,-0.112950264617005,-0.000717898164711343,0.0471402507909064
4957-4#5,CAT-SIN,29933#31,-0.15602299404896,-0.535240387559891,0.223194399461971,0.420014461639176
4957-4#3,CAT-SIN,29933#26,-0.038065241769074,-0.433324369637105,0.357193886098957,0.850286099268479
4968-6,CAT-SIN,29704/31732,-999,-999,-999,0.178891796353805
4968-6#5,CAT-SIN,29704#1416,0.0324350378594389,-0.0206442625035317,0.0855143382224096,0.231045363374523
4968-6#7,CAT-SIN,29704#226,-0.0374115324385925,-0.171727831520118,0.0969047666429328,0.58512450118341
4968-6#8,CAT-SIN,29704#386,0.0908789827644837,-0.00672867124467935,0.188486636773647,0.0680233500231289
4979-4,CAT-SIN,16791/27807,-999,-999,-999,0.264164249117437
4979-4#1,CAT-SIN,16791#3107,-0.0345756437514036,-0.0735917749035395,0.00444048740073236,0.0824052836257574
4979-4#3,CAT-SIN,16791#3793,0.016757635894536,-0.0185807294258194,0.0520960012148913,0.352668838142496
4979-4#2,CAT-SIN,16791#2647,-0.00312243088081525,-0.0445512207128231,0.0383063589511926,0.882563914027739
4979-4#5,CAT-SIN,16791#1469,-0.0236622024767118,-0.0778047594844488,0.0304803545310251,0.391680788554853
4990-69,CAT-SIN,21802/27702,-999,-999,-999,0.563163693464336
4990-69#70,CAT-SIN,21802#5502,0.00405640472156024,-0.0257919071461782,0.0339047165892986,0.78996168918667
4990-69#68,CAT-SIN,21802#119,0.0926664613637839,-0.0818697037802232,0.267202626507791,0.298059652659635
4990-69#72,CAT-SIN,21802#151,0.0887577430789765,-0.0666034312703376,0.244118917428291,0.262830450049535
4990-69#71,CAT-SIN,21802#128,0.0733503538537506,-0.0964013681349647,0.243102075842466,0.397046532936879
5001-3,CAT-SIN,23122/26038,-999,-999,-999,0.558339965921285
5001-3#1,CAT-SIN,23122#2077,-0.00335548822458781,-0.0487794344649676,0.042068458015792,0.884881842193365
5001-3#2,CAT-SIN,23122#383,-0.0374169740939563,-0.141071216758545,0.0662372685706325,0.479252546710723
5001-3#5,CAT-SIN,23122#257,0.0959559430166452,-0.0231513488735015,0.215063234906792,0.114336483566558
5001-3#4,CAT-SIN,23122#199,-0.00591755912192034,-0.14762452737041,0.13578940912657,0.934768871708761
5012-26,CAT-SIN,15730/20106,-999,-999,-999,0.839564563607286
5012-26#25,CAT-SIN,15730#2082,-0.000132518506852475,-0.0463755433530419,0.046110506339337,0.995518574629104
5012-26#29,CAT-SIN,15730#885,0.0222047617961365,-0.0456075270935436,0.0900170506858165,0.521016394985759
5012-26#28,CAT-SIN,15730#516,0.027181914900412,-0.0602661004895307,0.114629930290355,0.54237487920051
5012-26#27,CAT-SIN,15730#893,-0.0269171762828325,-0.0956820704738465,0.0418477179081814,0.442960285210723
