varName,varType,n,beta,lower,upper,pvalue
41200#X998,CAT-MUL,77980/33676(111656),0.00544356593039302,-0.00738912413118837,0.0182581528980208,0.405406924686212
41200#S069,CAT-MUL,107078/4578(111656),0.00146297657200006,-0.0282335672241456,0.0309268689003299,0.922774678285203
41200#U212,CAT-MUL,109179/2477(111656),-0.0318588083924314,-0.0725002623749507,0.0083224328096314,0.122263473673866
41200#G451,CAT-MUL,98140/13516(111656),0.00687915506758235,-0.0111373892866595,0.0248256167693485,0.453345736841962
41200#D151,CAT-MUL,111303/353(111656),-0.0982320558467915,-0.20919091298344,0.00919188723318165,0.0777318289980114
41200#W301,CAT-MUL,111613/43(111656),0.110803488935765,-0.186853510082139,0.386159762008936,0.447019936464014
41200#X292,CAT-MUL,110415/1241(111656),-0.0509162007971555,-0.10866073488233,0.00587936343065337,0.0813813913578187
41200#H259,CAT-MUL,105996/5660(111656),-0.0092291503215189,-0.0361911015394788,0.0175434704077962,0.500737311182566
41200#E253,CAT-MUL,111447/209(111656),-0.149810227861572,-0.298232983287158,-0.00768953564569139,0.0431420906740685
41200#Q013,CAT-MUL,110868/788(111656),0.094667080427374,0.0264393937321166,0.161667146697407,0.00605663016241832
41200#W848,CAT-MUL,111164/492(111656),0.01478280458269,-0.0743965180697183,0.101745659554457,0.742099801744965
41200#W903,CAT-MUL,109594/2062(111656),-0.0426448582030688,-0.0873176949382712,0.0014679994461986,0.0597112849934554
41200#W822,CAT-MUL,108137/3519(111656),0.0121319631123389,-0.0214548546996704,0.0454181778643114,0.47697309851788
41200#T223,CAT-MUL,111605/51(111656),0.104968715639952,-0.166796607861953,0.357790075002084,0.431580228522021
41200#W283,CAT-MUL,110518/1138(111656),0.01949880054037,-0.0389790615825046,0.0770294768654022,0.509922151247268
41200#H201,CAT-MUL,109247/2409(111656),0.0427749113868375,0.00276265097613082,0.0823607197787316,0.0351480515670334
41200#G459,CAT-MUL,103700/7956(111656),-0.00739969970460843,-0.0303714335718577,0.015440972405512,0.526622074997844
41200#K636,CAT-MUL,110093/1563(111656),-0.0148552787396903,-0.0656046116725845,0.0351774929691214,0.563361975190172
41200#L851,CAT-MUL,110288/1368(111656),-0.0131271538689158,-0.0672409426876468,0.0401689662166403,0.631845036434112
41200#S068,CAT-MUL,110688/968(111656),0.0275623482516605,-0.0356033521704591,0.0896216799799795,0.388169026748302
41200#Q189,CAT-MUL,109721/1935(111656),0.00986612081737214,-0.0355144796487706,0.0546951713671725,0.668101797363879
41200#K607,CAT-MUL,111626/30(111656),0.16579820311266,-0.184923160652678,0.486913225855256,0.331166340534354
41200#H628,CAT-MUL,111645/11(111656),0.0280468214546947,-0.611434396984787,0.570874706469804,0.925052759913629
41200#T439,CAT-MUL,111110/546(111656),-0.00702391724652651,-0.0925852961902192,0.0764919868166456,0.87060873525842
41200#M536,CAT-MUL,111499/157(111656),-0.111412934308137,-0.280065523164038,0.049172726616449,0.18433916412812
41200#F094,CAT-MUL,111369/287(111656),-0.0227870813432089,-0.1417930882066,0.0922301023435053,0.702564149861727
41200#S662,CAT-MUL,111530/126(111656),-0.139240453043185,-0.331184381231178,0.0422978525662656,0.143530095440119
41200#W572,CAT-MUL,111403/253(111656),0.0984658455391243,-0.0219241157079334,0.214984927950785,0.103074415463521
41200#S065,CAT-MUL,108553/3103(111656),0.000630771915236216,-0.0352614381553087,0.0361741867209404,0.972386952589044
41200#X715,CAT-MUL,111219/437(111656),-0.0286011334595696,-0.125248399063577,0.0653975100586255,0.556351767236612
41200#X558,CAT-MUL,111274/382(111656),-0.00942425007358348,-0.113243454711048,0.0914781786319396,0.856738818412248
41200#W868,CAT-MUL,111588/68(111656),-0.076366630338046,-0.331523581783637,0.160943983205204,0.542535227694269
41200#K634,CAT-MUL,109774/1882(111656),0.0116517379043731,-0.0341686011224878,0.0568993976592824,0.615965040467053
41200#F093,CAT-MUL,111362/294(111656),0.0287082036694487,-0.0861389556893765,0.139912173876198,0.618446152888627
41200#F121,CAT-MUL,111352/304(111656),0.0255388167018656,-0.0875626845220846,0.135106945427749,0.652860972062971
41200#H229,CAT-MUL,103051/8605(111656),0.018889036161589,-0.00306819820110997,0.040731375966862,0.090922421015094
41200#W521,CAT-MUL,111499/157(111656),-0.120698266436099,-0.290414041769186,0.0408399128955794,0.152876718731048
41200#W248,CAT-MUL,111495/161(111656),-0.103316678163682,-0.268988441913297,0.0545889440164757,0.210338439634352
41200#T202,CAT-MUL,108222/3434(111656),0.0171397798141589,-0.017374044163903,0.0513587629288884,0.328293419030938
41200#X352,CAT-MUL,110613/1043(111656),-0.0125183209384382,-0.074508283756925,0.0483941442022459,0.689657288343047
41200#W371,CAT-MUL,110584/1072(111656),0.0346993603432115,-0.0251925427648479,0.0936057495817528,0.25213417777311
41200#W151,CAT-MUL,111310/346(111656),-0.0316958829570561,-0.14042127926595,0.0736968670437382,0.561584961950566
41200#E122,CAT-MUL,111638/18(111656),0.409152857941389,-0.00509972173880024,0.7913695182107,0.0424974160778952
41200#E036,CAT-MUL,110797/859(111656),-0.0247755277379656,-0.0933334748388035,0.0424579950192522,0.474414810315545
41200#M459,CAT-MUL,104576/7080(111656),0.012533195672596,-0.0116104683324774,0.0365335702942128,0.307477937849718
41200#Q033,CAT-MUL,111559/97(111656),0.0948735884752196,-0.101893233697612,0.281537787628687,0.331398593558882
41200#C751,CAT-MUL,107603/4053(111656),-0.0219132226585387,-0.0537981068041691,0.00969799281227774,0.176097482450158
41200#S472,CAT-MUL,110976/680(111656),0.033198721585073,-0.04197438586199,0.106813477794347,0.381670234173488
