varName,varType,n,beta,lower,upper,pvalue
101970,CAT-SIN,15412,-0.0764511351353456,-0.152120684715039,-0.000781585555651804,0.0476938123475458
101980,CAT-SIN,15407,-0.0279742670362536,-0.104854111777245,0.0489055777047376,0.475742008879112
101990,CAT-SIN,15419,-0.0168768847740349,-0.121541229983354,0.0877874604352837,0.751972263400167
102000,CAT-SIN,15419,0.0628955641800591,-0.0223205829527686,0.148111711312887,0.148023985971117
102010,CAT-SIN,15406,0.0676081751651165,-0.219376989036325,0.354593339366558,0.644275574062507
102020,CAT-SIN,15406,0.00414145747184409,-0.232479594974038,0.240762509917726,0.972634478897209
102030,CAT-SIN,15413,-0.0405063471796496,-0.142402983753451,0.0613902893941517,0.435905207489731
102040,CAT-SIN,15411,0.0491042795062598,-0.103468134516739,0.201676693529258,0.528173343045313
102050,CAT-SIN,15416,0.0955155176670875,-0.0172541676654018,0.208285202999577,0.0969120922503876
102060,CAT-SIN,15418,-0.0267878096076234,-0.14048708210498,0.0869114628897334,0.644245258466437
102070,CAT-SIN,15414,0.000263773951589102,-0.0808109829145329,0.0813385308177112,0.99491217238347
102090,CAT-SIN,15419,0.0297960328734362,-0.00368050103844025,0.0632725667853127,0.0810897488581274
102120,CAT-SIN,15419,0.000594731894393059,-0.0497670461871642,0.0509565099759503,0.981534100017606
