varName,varType,n,beta,lower,upper,pvalue
25213,CONTINUOUS,9105,0.00576596548518104,-0.0329237002233718,0.0444556311937339,0.770216022655031
25214,CONTINUOUS,9105,-0.0159196668970574,-0.0546460074509373,0.0228066736568224,0.420425986543967
25215,CONTINUOUS,9105,-0.000830364670814906,-0.0395863512765312,0.0379256219349013,0.966504488814442
25216,CONTINUOUS,9105,-0.0140219343533187,-0.0529827625047279,0.0249388937980906,0.480579049573216
25217,CONTINUOUS,9105,-0.00799070534072166,-0.046823132215094,0.0308417215336507,0.686724436956779
25218,CONTINUOUS,9105,-0.00810663122865939,-0.0469483232039005,0.0307350607465817,0.682497432628119
25219,CONTINUOUS,9105,0.00064575450439093,-0.038110444852586,0.0394019538613679,0.973948468940121
25220,CONTINUOUS,9105,-0.0115666845966366,-0.050335395301676,0.0272020261084029,0.558718230707947
25221,CONTINUOUS,9105,-0.00157281123797518,-0.0403800871784872,0.0372344647025368,0.936687271189498
25222,CONTINUOUS,9105,0.0049761218605486,-0.0338275811227127,0.0437798248438099,0.801551432102656
25223,CONTINUOUS,9105,0.00562806504182227,-0.0331728531044604,0.0444289831881049,0.776188809322181
25224,CONTINUOUS,9105,-0.0076248606140548,-0.0466010792874909,0.0313513580593813,0.701408498242701
25225,CONTINUOUS,9105,-0.00466522630325171,-0.043626714317952,0.0342962617114486,0.814455195025744
25226,CONTINUOUS,9105,-0.0045109460205584,-0.0435575912672527,0.0345356992261359,0.820869652283965
25227,CONTINUOUS,9105,0.00513072354005063,-0.0339317597035547,0.0441932067836559,0.79684549919496
25230,CONTINUOUS,9105,0.000458172065846776,-0.0382627945433167,0.0391791386750103,0.981497616839405
25231,CONTINUOUS,9105,0.0164871899512969,-0.0223878468998269,0.0553622268024208,0.405853987662616
25232,CONTINUOUS,9105,-0.00346677758054509,-0.042284182297688,0.0353506271365978,0.861046322079219
25233,CONTINUOUS,9105,0.00155339053222367,-0.0373968500949772,0.0405036311594245,0.93769648339869
25234,CONTINUOUS,9105,-0.016397827276462,-0.0551505742256952,0.0223549196727713,0.40692596240273
25235,CONTINUOUS,9105,-0.000383323595570079,-0.0390870810886116,0.0383204338974714,0.984512927400653
25236,CONTINUOUS,9105,-0.00418280322974933,-0.0428407163180438,0.0344751098585451,0.832054944709222
25237,CONTINUOUS,9105,-0.000399533502146081,-0.0391676332248515,0.0383685662205593,0.98388488750078
25238,CONTINUOUS,9105,-0.0397334117131275,-0.0783925254915467,-0.00107429793470824,0.0439899817100613
25239,CONTINUOUS,9105,-0.0115819403569297,-0.0502807666427608,0.0271168859289013,0.557489178171648
25240,CONTINUOUS,9105,-0.00253028047861856,-0.0414601170873401,0.0363995561301029,0.898632965736772
25241,CONTINUOUS,9105,0.00727284738273506,-0.0316096767248445,0.0461553714903147,0.713917354457976
25242,CONTINUOUS,9105,-0.00704771476679035,-0.0457830776004785,0.0316876480668978,0.721390072484977
25243,CONTINUOUS,9105,-0.0086342729925047,-0.0476643468278216,0.0303958008428122,0.664594154418991
25244,CONTINUOUS,9105,-0.00461319251923122,-0.0434146862246527,0.0341883011861902,0.815744452587905
25245,CONTINUOUS,9105,-0.00866101531461671,-0.0473159135722932,0.0299938829430597,0.660557827410057
25246,CONTINUOUS,9105,0.0146536205699549,-0.0241742223224249,0.0534814634623347,0.459498947547839
25247,CONTINUOUS,9105,0.0136096393743015,-0.0252137019320266,0.0524329806806295,0.492047380666951
25248,CONTINUOUS,9105,0.0334300841690897,-0.00520596020553651,0.0720661285437159,0.0899385857887718
25249,CONTINUOUS,9105,0.0231971737074645,-0.0153946829827732,0.0617890303977023,0.238773183897
25250,CONTINUOUS,9105,0.00424868485054215,-0.0349617593075516,0.0434591290086359,0.831817176341827
25251,CONTINUOUS,9105,-0.00572382608689458,-0.0447823983149823,0.0333347461411932,0.773944617904434
25252,CONTINUOUS,9105,-0.0145308761264043,-0.0533698768462665,0.024308124593458,0.463396301149469
25253,CONTINUOUS,9105,0.0157615709414328,-0.0262033774307025,0.0577265193135682,0.461655769505859
25254,CONTINUOUS,9105,0.0231881184944012,-0.0155251839919328,0.0619014209807352,0.240433075290628
25255,CONTINUOUS,9105,0.0297063554691683,-0.0089392332867387,0.0683519442250753,0.131941245608529
25256,CONTINUOUS,9105,0.0204924707906712,-0.018194377713522,0.0591793192948644,0.299197871032759
25257,CONTINUOUS,9105,0.0202799133997386,-0.0183124191500414,0.0588722459495187,0.303055317984291
25258,CONTINUOUS,9105,0.0205606909748705,-0.018176489310793,0.0592978712605341,0.29822023227378
25259,CONTINUOUS,9105,0.0245199110121539,-0.0142240468676283,0.0632638688919361,0.214849761955941
25261,CONTINUOUS,9105,-0.0141270691261904,-0.0529494529419992,0.0246953146896184,0.475725472871596
25262,CONTINUOUS,9105,-0.00422168822119429,-0.0430779537044332,0.0346345772620446,0.831369389129971
25263,CONTINUOUS,9105,0.0101348564577736,-0.0289132432430823,0.0491829561586295,0.610964988352195
25264,CONTINUOUS,9105,-0.00912723382454303,-0.0478985195027418,0.0296440518536557,0.644517010567322
25265,CONTINUOUS,9105,0.0109530805481261,-0.0277624346670998,0.049668595763352,0.579245316774332
25266,CONTINUOUS,9105,-0.0218760590713156,-0.0606558824921342,0.0169037643495031,0.268905469940197
25267,CONTINUOUS,9105,-0.0316865710056497,-0.0704832379442795,0.00711009593298,0.109456118011287
25268,CONTINUOUS,9105,0.0193142876915336,-0.0193747124506548,0.0580032878337219,0.327868243806274
25269,CONTINUOUS,9105,0.0183688025831585,-0.0203551953609249,0.0570928005272418,0.35253571391753
25270,CONTINUOUS,9105,0.00587641092240097,-0.0329759190026724,0.0447287408474743,0.766893371792665
25271,CONTINUOUS,9105,0.0150588407769169,-0.0237159743705005,0.0538336559243343,0.446558309590713
25272,CONTINUOUS,9105,0.0132547183862759,-0.0253885107163793,0.0518979474889312,0.501419615518247
25273,CONTINUOUS,9105,0.00531027710995033,-0.0333618709853346,0.0439824252052353,0.787829626541002
25274,CONTINUOUS,9105,0.0180816788544618,-0.0205549328611131,0.0567182905700367,0.359027058712942
25275,CONTINUOUS,9105,0.0190304164057516,-0.01956648015012,0.0576273129616233,0.333875277378482
25276,CONTINUOUS,9105,0.021636366585742,-0.0173242033908971,0.0605969365623811,0.276418038033202
25277,CONTINUOUS,9105,0.00634115230170114,-0.0326147940770948,0.0452970986804971,0.749700526135916
25278,CONTINUOUS,9105,0.0155405027524381,-0.023308846306168,0.0543898518110443,0.433037948855006
25279,CONTINUOUS,9105,0.023110851289891,-0.0156812737100634,0.0619029762898454,0.242961501228018
