varName,varType,n,beta,lower,upper,pvalue
25004,CONTINUOUS,10254,0.00924591310774039,-0.0072702853505428,0.0257621115660236,0.272520877662448
25005,CONTINUOUS,10254,0.00831088408485187,-0.00667042286527535,0.0232921910349791,0.276877235625735
25006,CONTINUOUS,10254,0.0176159952900319,0.0015232949832591,0.0337086955968047,0.0319169322506941
25007,CONTINUOUS,10254,0.0123656349783682,-0.00654879523932056,0.031280065196057,0.200042998547845
25008,CONTINUOUS,10254,0.0166887350719828,0.000844674735693038,0.0325327954082725,0.0389767825036918
25009,CONTINUOUS,10254,0.0123516561401899,-0.00415776537733349,0.0288610776577134,0.142532996127405
25010,CONTINUOUS,10254,0.0179497237865322,0.00222759027408434,0.0336718572989802,0.0252472962384914
25011,CONTINUOUS,10244,0.00102560341832456,-0.0158740556213224,0.0179252624579716,0.905309373322371
25012,CONTINUOUS,10244,0.00122724313468522,-0.0154720994800225,0.017926585749393,0.885459253736959
25013,CONTINUOUS,10244,-0.0204809322871868,-0.0390040449310682,-0.00195781964330537,0.0302288200730635
25014,CONTINUOUS,10244,-0.0103880128238687,-0.0290219760126837,0.00824595036494633,0.274522785758636
25015,CONTINUOUS,10244,-0.00229970250518412,-0.0194044231332146,0.0148050181228464,0.792135679269147
25016,CONTINUOUS,10244,-0.00935798379951118,-0.0263389847951692,0.00762301719614683,0.280062752459499
25017,CONTINUOUS,10244,0.00731293521033798,-0.0111831354289556,0.0258090058496316,0.438347001239993
25018,CONTINUOUS,10244,0.00571992548646012,-0.0127371098710026,0.0241769608439229,0.543549680904561
25019,CONTINUOUS,10244,-0.0145459140752791,-0.0332694822452778,0.00417765409471952,0.12783175218737
25020,CONTINUOUS,10244,-0.0111502054567244,-0.0297906442526261,0.00749023333917728,0.241009197433895
25021,CONTINUOUS,10244,-0.0130027651515573,-0.0320496460869026,0.00604411578378804,0.180870728224682
25022,CONTINUOUS,10244,-0.0012690962918951,-0.0204044535250779,0.0178662609412877,0.896565637236922
25023,CONTINUOUS,10244,-0.000531401704235836,-0.0188112253857011,0.0177484219772295,0.954559316158558
25024,CONTINUOUS,10244,0.00624502831977498,-0.0118266542040627,0.0243167108436127,0.498177302248859
25025,CONTINUOUS,10244,0.00488169940994446,-0.0128670738989748,0.0226304727188637,0.589801462943219
25026,CONTINUOUS,9360,-0.00202932503542117,-0.0226198633819795,0.0185612133111372,0.846813111343599
25027,CONTINUOUS,9360,-0.00924171191867266,-0.0298221781441483,0.011338754306803,0.378751441306085
25028,CONTINUOUS,9360,0.0179521758212338,-0.00258499773261545,0.038489349375083,0.0866561853653051
25029,CONTINUOUS,9360,0.0141709795881672,-0.00640609025421388,0.0347480494305482,0.17706172727618
25030,CONTINUOUS,9360,0.0106713512908644,-0.009767377591201,0.0311100801729298,0.306118008071388
25031,CONTINUOUS,9360,0.0073936829306877,-0.0131246656740893,0.0279120315354647,0.479985276007005
25032,CONTINUOUS,9360,0.0176356621571835,-0.00312824864718029,0.0383995729615473,0.0959671443326169
25033,CONTINUOUS,9360,0.00639503157153052,-0.0143636273079075,0.0271536904509686,0.545940771284361
25034,CONTINUOUS,9360,0.0107137710540934,-0.00979462221542254,0.0312221643236094,0.305844955395923
25035,CONTINUOUS,9360,0.00822642002360882,-0.0122819405925372,0.0287347806397549,0.431715932594475
25036,CONTINUOUS,9360,0.0129203639315941,-0.00760996497321104,0.0334506928363992,0.217373678481364
25037,CONTINUOUS,9360,0.00305403315055918,-0.0174422800772165,0.0235503463783348,0.770231675748664
25038,CONTINUOUS,9360,0.00879913880196439,-0.0119555470742358,0.0295538246781646,0.405965329547515
25039,CONTINUOUS,9360,0.00604582061783343,-0.0147079336002054,0.0267995748358723,0.567989470985554
25040,CONTINUOUS,8914,-0.0219593142050397,-0.0429742589773903,-0.000944369432689041,0.040557988258433
25042,CONTINUOUS,8914,-0.018253375908348,-0.0392332004056302,0.00272644858893424,0.088138462715339
25044,CONTINUOUS,8914,-0.0279619892426321,-0.0490611458557559,-0.00686283262950828,0.00939704418711202
25046,CONTINUOUS,8914,-0.0211758961699498,-0.0421861494119978,-0.000165642927901916,0.0482213226909844
25048,CONTINUOUS,8914,-0.0176570219975131,-0.0386193596510191,0.0033053156559928,0.0987444927141729
25050,CONTINUOUS,8914,-0.00805981442543721,-0.0287640248937033,0.0126443960428289,0.445432292289269
25052,CONTINUOUS,8914,-0.00712017958068884,-0.0281592048127386,0.013918845651361,0.507094499943009
25054,CONTINUOUS,8914,-0.00515174130856357,-0.0260035349981597,0.0157000523810326,0.628182269325179
25056,CONTINUOUS,9105,-0.0154958257472973,-0.035960485228224,0.00496883373362939,0.13776906793453
25057,CONTINUOUS,9105,-0.010854322308818,-0.0318580494063326,0.0101494047886965,0.311083981675622
25058,CONTINUOUS,9105,-0.00802776988687189,-0.027980661024996,0.0119251212512522,0.430325814663033
25059,CONTINUOUS,9105,-0.0119993627566227,-0.0322905897606724,0.00829186424742709,0.246407927126366
25060,CONTINUOUS,9105,-0.00298010311485923,-0.0239777739364486,0.0180175677067302,0.780860756667862
25061,CONTINUOUS,9105,-0.0126482968573617,-0.0306349462356387,0.00533835252091528,0.168101566977247
25062,CONTINUOUS,9105,-0.0115168044125892,-0.0316577931173381,0.00862418429215975,0.262370748729732
25063,CONTINUOUS,9105,-0.00908894771003659,-0.029503868719616,0.0113259732995428,0.382842171991457
25064,CONTINUOUS,9105,0.0015148620380839,-0.018945069346542,0.0219747934227098,0.884606798245834
25065,CONTINUOUS,9105,-0.00266520772744567,-0.0232023164409398,0.0178719009860484,0.799201096056639
25066,CONTINUOUS,9105,-0.0134128474978757,-0.0337932579307061,0.00696756293495473,0.197058445615816
25067,CONTINUOUS,9105,-0.013690311919318,-0.0342113256023902,0.00683070176375422,0.190995558741203
25068,CONTINUOUS,9105,0.00547670751493673,-0.0150803715473049,0.0260337865771783,0.601521048769903
25069,CONTINUOUS,9105,0.00238899494803468,-0.0180279621447582,0.0228059520408276,0.818589172036202
25070,CONTINUOUS,9105,-0.00596511880057405,-0.0261831821663377,0.0142529445651896,0.563046915616759
25071,CONTINUOUS,9105,-0.0151483876991385,-0.0351245016487147,0.00482772625043776,0.137184845183955
25072,CONTINUOUS,9105,0.0132304485509755,-0.00718858153732859,0.0336494786392797,0.204073748586597
25073,CONTINUOUS,9105,0.00733035076890577,-0.0130936894553166,0.0277543909931281,0.481737082298693
25074,CONTINUOUS,9105,0.0198808005706788,-0.000858261973818251,0.0406198631151758,0.0602623495699787
25075,CONTINUOUS,9105,0.0149556299908801,-0.00591118973371626,0.0358224497154765,0.160076572314938
