varName,varType,n,beta,lower,upper,pvalue
20115-320,CAT-SIN,714/5579,-999,-999,-999,0.145084192825677
20115-320#143,CAT-SIN,714#369,-0.136335326190289,-0.266879690390698,-0.00579096198987961,0.0406670991214702
20115-320#502,CAT-SIN,714#374,-0.0914527428150421,-0.218818576863603,0.0359130912335184,0.159333460069086
20115-320#226,CAT-SIN,714#165,-0.05909405336597,-0.229043390497178,0.110855283765238,0.495548679301038
20115-320#409,CAT-SIN,714#342,-0.0927129012265172,-0.223433510629792,0.0380077081767574,0.164500305999947
20115-320#505,CAT-SIN,714#321,-0.0354502726987567,-0.168195654571545,0.0972951091740313,0.600683739110596
20115-320#136,CAT-SIN,714#91,-0.246852250483935,-0.483182483501864,-0.0105220174660056,0.0406358487248326
20115-320#355,CAT-SIN,714#100,-0.213573779776271,-0.441773727947057,0.0146261683945141,0.0666031347187981
20115-320#312,CAT-SIN,714#107,0.00302051462568559,-0.197635172895159,0.20367620214653,0.976462809733257
20115-320#124,CAT-SIN,714#247,-0.045196777762224,-0.189984662046228,0.0995911065217804,0.540657160756453
20115-320#354,CAT-SIN,714#341,-0.0627997048112154,-0.19480829800122,0.0692088883787893,0.35112848535708
20115-320#307,CAT-SIN,714#35,-0.0284719893202039,-0.367992350844147,0.311048372203739,0.869446575147585
20115-320#209,CAT-SIN,714#27,-0.258940895879944,-0.678244722796423,0.160362931036535,0.226135066506719
20115-320#212,CAT-SIN,714#314,-0.00594149506502433,-0.141033614914005,0.129150624783957,0.931306397358458
20115-320#211,CAT-SIN,714#112,-0.121683080483227,-0.327806263390111,0.0844401024236566,0.247252673219299
20115-320#407,CAT-SIN,714#16,-0.212088318371029,-0.745765220666262,0.321588583924203,0.436033627421555
20115-320#146,CAT-SIN,714#77,-0.0745354708854144,-0.311065731452992,0.161994789682163,0.53682301731842
20115-320#318,CAT-SIN,714#51,-0.0772100924022072,-0.367383524976116,0.212963340171701,0.602009972670282
20115-320#151,CAT-SIN,714#97,-0.178367049746663,-0.402183667939427,0.0454495684461013,0.118297003247816
20115-320#333,CAT-SIN,714#168,-0.0116409056551838,-0.177449975482447,0.154168164172079,0.890554516211558
