varName,varType,n,beta,lower,upper,pvalue
20088#342,CAT-MUL,43615/3904(47519),-0.0388287100478232,-0.0722105404704127,-0.00572332908357636,0.0220582868088594
20088#332,CAT-MUL,38506/9013(47519),0.00141345957986849,-0.0217145368309035,0.0244473173386165,0.904458972386005
20088#336,CAT-MUL,45711/1808(47519),0.00100083026446076,-0.0463025449812139,0.047715807444354,0.966712683302094
20088#339,CAT-MUL,45535/1984(47519),0.00588474069590664,-0.0393511273046618,0.0505907006789001,0.79756813427778
20088#350,CAT-MUL,45425/2094(47519),-0.0381445153273176,-0.0829255498492565,0.00610082636842284,0.0930209862355997
20088#344,CAT-MUL,46317/1202(47519),0.000351209901831281,-0.0574146902941602,0.0572129355068208,0.9904160147922
20088#348,CAT-MUL,46460/1059(47519),-0.0472861308427474,-0.109911036097657,0.0142436837188836,0.135360085323717
20088#334,CAT-MUL,46516/1003(47519),0.0606996520127553,-0.000864992758660981,0.121273112805261,0.0513665840399875
20088#341,CAT-MUL,44798/2721(47519),-0.001307716943493,-0.0402900064765741,0.0372915476111134,0.947315153252817
20088#333,CAT-MUL,45923/1596(47519),-0.0320981300834105,-0.083066517930413,0.0181659912360027,0.213856799758703
20088#337,CAT-MUL,47336/183(47519),-0.0732312388539336,-0.226199203335595,0.0731599951822229,0.3372226845291
20088#335,CAT-MUL,45167/2352(47519),-0.00166921192118158,-0.043464239092717,0.0396768673979687,0.93726688485626
20088#338,CAT-MUL,45422/2097(47519),-0.0108701410681536,-0.0551367427174009,0.0328808967845792,0.628281560681409
20088#340,CAT-MUL,46191/1328(47519),-0.021269174233389,-0.0769627448526594,0.0335840508816666,0.450659948965123
20088#349,CAT-MUL,44257/3262(47519),-0.00798698755565158,-0.0438687237514889,0.0275731166984703,0.661195401410774
20088#346,CAT-MUL,45275/2244(47519),-0.0244257946877376,-0.0674801369656238,0.0181415701468272,0.26342079847675
20088#343,CAT-MUL,45248/2271(47519),-0.0359242557880486,-0.0789465433349628,0.00660675137186436,0.0997399821232023
20088#347,CAT-MUL,46700/819(47519),-0.00144307905056577,-0.0712411047057615,0.0670159729009915,0.967357972026631
20088#345,CAT-MUL,47109/410(47519),0.000238198409640362,-0.0982872199979054,0.0960745504274238,0.99616526256021
20089#462,CAT-MUL,40342/7177(47519),-0.00255393040306543,-0.0277719449162543,0.022535623906095,0.842257168466055
20089#465,CAT-MUL,9486/38033(47519),0.0180041359792928,-0.0045988347914856,0.0406997290726693,0.11922355699302
20089#464,CAT-MUL,43842/3677(47519),-0.0188219922722642,-0.0528893537918467,0.0149597201433639,0.276822876207886
20089#461,CAT-MUL,45625/1894(47519),0.000442853813996367,-0.045956961311655,0.0462861963758581,0.984983862200791
20089#463,CAT-MUL,43248/4271(47519),-0.0370028703235151,-0.0692145264398045,-0.00503827459370418,0.0238042714620389
