varName,varType,n,beta,lower,upper,pvalue
6152#100,CAT-MUL,32354/79131(111485),0.0100205705783639,-0.00295130373082771,0.0230138127500224,0.130327164910857
6152#9,CAT-MUL,91000/20485(111485),-0.000275509725672452,-0.0155023669282711,0.0149090970253743,0.971670933812938
6152#8,CAT-MUL,99875/11610(111485),-0.0260129210669098,-0.0454904783398723,-0.00662479165358315,0.00869890914617501
6152#5,CAT-MUL,108210/3275(111485),-0.0176071613088537,-0.0528675580889842,0.017313633511619,0.325366907111468
6152#6,CAT-MUL,108807/2678(111485),-0.0511578334675449,-0.0905567526929648,-0.0121951905936583,0.0104858941155694
6152#7,CAT-MUL,110213/1272(111485),-0.0407711402122707,-0.0975132282521512,0.0150561866296281,0.155634355347579
6153#100,CAT-MUL,23881/33008(56889),-0.0645838744477286,-0.0812540069791379,-0.0479110185238518,3.12887064224097e-14
6153#1,CAT-MUL,43986/12903(56889),0.151487776019525,0.132278804996056,0.170666459896295,5.57776098087914e-54
6153#2,CAT-MUL,40438/16451(56889),0.0143790156653688,-0.00380805386159394,0.0325288885382108,0.12085323231966
6153#4,CAT-MUL,53446/3443(56889),0.00360970903647452,-0.0309880500617847,0.0379093385956302,0.837267951264503
6153#3,CAT-MUL,56354/535(56889),0.00210874043381682,-0.0841465420978278,0.086327256743331,0.961315361640003
6153#5,CAT-MUL,56762/127(56889),0.105708310305903,-0.0650893492170039,0.268952497402261,0.214301699859435
6154#5,CAT-MUL,100862/9581(110443),-0.0334343506315411,-0.0547560033551978,-0.0122246850450835,0.00205916820863979
6154#100,CAT-MUL,54554/55889(110443),-0.014157154158505,-0.0259896163465672,-0.00232535715861454,0.0190204181141362
6154#1,CAT-MUL,85441/25002(110443),0.0423846460428956,0.0281852717920501,0.0565581019082078,4.74590481085154e-09
6154#4,CAT-MUL,108048/2395(110443),-0.0116849639215873,-0.0526666027509777,0.0288322690465263,0.57405075914737
6154#6,CAT-MUL,106626/3817(110443),0.0143645894970683,-0.0181239816408794,0.0465781647144847,0.384122868920464
6154#3,CAT-MUL,88310/22133(110443),-0.00529400254185795,-0.0201949741476319,0.0095688766116472,0.485656043019948
6154#2,CAT-MUL,99268/11175(110443),-0.0174140669141901,-0.0372046269723164,0.00228500868656815,0.0838745535342704
6155#100,CAT-MUL,36271/74654(110925),-0.00429664482254249,-0.0168965698376732,0.00831874751013824,0.504161671653769
6155#7,CAT-MUL,87837/23088(110925),-0.00775370089507181,-0.0223501691549832,0.00680631986220371,0.297200595396751
6155#3,CAT-MUL,100419/10506(110925),-0.00600998720610909,-0.0262119310883145,0.0140955071594922,0.558892848511218
6155#2,CAT-MUL,106244/4681(110925),0.0246746679421398,-0.00451738898459423,0.0536469821432972,0.0963158393664375
6155#4,CAT-MUL,105491/5434(110925),0.0115087932559558,-0.0159165211362749,0.0387434829340415,0.409157832160482
6155#1,CAT-MUL,108313/2612(110925),-0.00342622505193559,-0.0425315375859648,0.0352586095806651,0.862914894971683
6155#6,CAT-MUL,108279/2646(110925),0.0268919423662631,-0.0115526931932197,0.0649398705858704,0.168130011019899
6155#5,CAT-MUL,107203/3722(110925),0.015652045940526,-0.0170476342514807,0.0480681552308806,0.346046917294216
