25347_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25348_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25349_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25350_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25351_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25352_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25353_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25354_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25355_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25356_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25357_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25358_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25359_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25360_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25361_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25362_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25363_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25364_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25365_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25366_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25367_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25368_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25369_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25370_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25371_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25372_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25373_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25374_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25375_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25376_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25377_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25378_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25379_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25380_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25381_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25382_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25383_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25384_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25385_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25386_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25387_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25388_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25389_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25390_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25391_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25392_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25393_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25394_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25395_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25396_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25397_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25398_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25399_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25400_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25401_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25402_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25403_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25404_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25405_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25406_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25407_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25408_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25409_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25410_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25411_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25412_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
25413_2|| CONTINUOUS MAIN || CONTINUOUS || IRNT || SUCCESS results-linear
